id,text
0.3008120929010558-59,@DiyaKaurEternal haha
0.3008120929010558-60,"Women. Before photo: ""CHEEEESSSEEE!""
 After photo: ""CHHHEEEEEEEE!"""
0.3008120929010558-61,"Confidence is the key. If you don’t believe in yourself, then nobody will...!!!"
0.3008120929010558-62,"Ego on, love gone."
0.3008120929010558-63,@Olacabs Six Express  #6InAMovie
0.3008120929010558-64,"प्यार और मजाक,

हर किसीके साथ नहीं किया जाता !!"
0.3008120929010558-65,"Falling in love improves your memory, restores the nervous system & relieves stress."
0.3008120929010558-66,2 peg maar or bhul jaa
0.3008120929010558-67,Gayle ho gaya fail!!! #IndvsWI
0.3008120929010558-68,Ind is ready to KOHLIfy for final #IndVsWI
0.3008120929010558-69,"Boy: Kaha ho ?
Girl: Gallery mai baithi hun. Tu?

Boy: Main File Manager mein baitha hun"
0.3008120929010558-70,"रात भर मैंने तारीफ़ करी तुम्हारी, चाँद इतना जला की सूरज हो गया"
0.3008120929010558-71,@DiyaKaurEternal Agreed
0.3008120929010558-72,Love is on the lips of many... But in the Hearts of few..
0.3008120929010558-73,There is a broken heart behind every it's okay.
0.3008120929010558-74,Happy Lohri to all. Love and Happiness always.:)
0.3008120929010558-75,"Every woman needs a husband bcoz..
So many things go wrong daily & U can't blame God & Modi all the time .."
0.3008120929010558-76,"Heights of INSULT :

She : hehe XP 
.
.
.
.
boy: hehe WINDOWS  
* blocked *"
0.3008120929010558-77,@BeingK_Kakkar b happy ever
0.3008120929010558-78,@EternalSikhni Thank u so mch
0.3008120929010558-79,@EternalSikhni haha
0.3008120929010558-80,Whenever my phone vibrates I hope itz  U...
0.3008120929010558-81,Happyy new year everyone!!!! Have a rocking 2016!!
0.3008120929010558-82,@EternalSikhni Happy New Year  beautiful. . .
0.3008120929010558-83,@sharadjhun superb
0.3008120929010558-84,Silence is an answer too.
0.3008120929010558-85,@seemantinibose may b next yr..winter only naam ka rehgaya
0.3008120929010558-86,"When u have to choose between biryani & Pizza

""Idhr chala main udhr chala,jane kahan main kidhr chala aray phisal gyaa, ye tu ne kya kiya"""
0.3008120929010558-87,@EternalSikhni j star a real star
0.3008120929010558-88,Twitter is the best game on my phone. . .
0.3008120929010558-89,@EternalSikhni superb track..jstar a real star..
0.3008120929010558-90,"Me : Tum Police me ho kya ?
She : nahi hu q?
Me : pata nahi q Tumhari yaad ne muje charro taraf se gher liya hai.

She : Chal Baaag yaha se"
0.3008120929010558-91,"2 types of people

1.Perfect

2.PerFAKEt"
0.3008120929010558-92,"He : Show me ur love

She : Dekh ke delete krdena."
0.3008120929010558-93,@EternalSikhni haha sahi kaha
0.3008120929010558-94,"Zindagi main log zarur dhunden

Lekin logo main zindagi nahi"
0.3008120929010558-95,You're always on my mind.
0.3008120929010558-96,"He : Say those 3 magical words

She : DELETE MY PICTURE."
0.3008120929010558-97,@seemantinibose me 2..all hits all day non veg
0.3008120929010558-98,"Rishtedaars be like :

Can't talk

Taunts only"
0.3008120929010558-99,"Q : Difference between your cellphone and your brain?

A : You use your cellphone"
0.3008120929010558-100,"He : Ajj mene tumhe road pe dekha tha

She : Hawww hayee delete kiya phir?"
0.3008120929010558-101,"Biggest enemy of human being?

""Expectations"""
0.3008120929010558-102,"Oh dil nahiyo lagda,
Chandre nu teri aadtan paigaiyan"
0.3008120929010558-103,"Oh tu kaven bhul ja,
Das kiven bhulavan main,
Oh yaadan teriyan,
Das kiven mitavan main."
0.3008120929010558-104,Chal jhuthi
0.3008120929010558-105,Ye pyaar bot pyaar se hojata he
0.3008120929010558-106,"Dear Crush,
Aaj Btaa e do tum
Tujhe mera hona hai 
Ya mereko Duniya se khona hai ?? "
0.3008120929010558-107,"Gareebo ke bache bhi khaana kha ske tyohaaran me, 
Tabhi toh bhagwan khud bikk jaate hai bazaaron me...."
0.3008120929010558-108,"Diwali Di Light, Kare Sab Nu Delight,
Fado Masti Di Flight Te Karo Masti Full Night
 #happy #diwali"
0.3008120929010558-109,Na jaan na pehchan direct I love u jaan. . .
0.3008120929010558-110,"my Mind says to move on 
but
heart says to hold on "
0.3008120929010558-111,"Don't Go to Her Personality or Face. 
Just Go to Her Nature And Sweetness "
0.3008120929010558-112,"अच्छी शक्ल ना होना कोई पाप नही है,
लेकिन बन्दर जैसी शक्ल लेकर 
#FaceBook पे 70 लोगो को टैग करना आतंकवाद है..!!"
0.3008120929010558-113,"For every day, I miss you. 
For every hour, I need you.
For every minute, I feel you. 
For every second, I want you. 
Forever, I love you."
0.3008120929010558-114,"Every time I see you, I fall in love all over again."
0.3008120929010558-115,Eye contact is a simple way of saying complicated things
0.3008120929010558-116,@seemantinibose Agreed
0.3008120929010558-117,Love is vulnerable.
0.3008120929010558-118,Today is renewal of life insurance of Indian husbands....
0.3008120929010558-119,Hamesha hanste rahiye..1 din jindagi bhi apko pareshan karte karte thak jaygi. . .
0.3008120929010558-120,U know u r on d ryt track when u r not interested in looking back. . .
0.3008120929010558-121,"When a woman says: 'Correct me if I am wrong'!
Do not try to do it... it's a trap"
0.3008120929010558-122,"Me : Aaj subah maine tujhe sapne mei dekha
She : Woh toh teek, par dekh ke delete kiya tha na?"
0.3008120929010558-123,"Love is not between a beautiful girl or a handsome boy....
Love is between to real heart...."
0.3008120929010558-124,"I am Happy According to My Face 
but I am Sad According to My Heart"
0.3008120929010558-125,"BC 5 Saal se Star Plus Walo ko Ab takk Yeh he pta nhi Chala k 
"" Yeh Rishta Kya Kehlata hai """
0.3008120929010558-126,I got 99 problems. You're 98 of them.
0.3008120929010558-127,"When girls weighing 45 kgs tell you 'I need to lose weight.'
Behan, ab kya gayab hone ka plan hai?"
0.3008120929010558-128,"Be decent first,
looks are secondary. :')"
0.3008120929010558-129,Everything happens for a reason...
0.3008120929010558-130,kuch ladkiyan to Pyaar ka punchnama 2 unke bf k sath dekhne k baad berozgar si hogai he
0.3008120929010558-131,chill mar yaar
0.3008120929010558-132,Your smile is everything
0.3008120929010558-133,"Love is the question 
Love is the answer"
0.3008120929010558-134,"Girlfriends favorite line when they mad at you ""Don't touch me"" "
0.3008120929010558-135,"If  you are going on a vacation with your wife, it's not a Vacation.. It's just a change of Location!! "
0.3008120929010558-136,"Amazon : flat 80% off
Flipkart : flat 70% off
Snapdeal : flat 60% off
Myntra : flat 50% off
Bank balance : fuck off "
0.3008120929010558-137,"He: ""I like you.""
She: *Typing*
*Online*
*Typing*
*Online*

*He dies of heart attack*

She: *Typing*
*Online*
*Typing*

""...Hmm"" "
0.3008120929010558-138,"जिस डाक्टर की लिखी पर्ची आप पढ़ सको..
उस पर कभी विश्वास ना करें"
0.3008120929010558-139,@seemantinibose njoii
0.3008120929010558-140,She is the most beautiful girl in my world...
0.3008120929010558-141,"NO DM, No Direct Message
It means you can use
IDM.. Indirect Message"
0.3008120929010558-142,@EternalSikhni agreed.yaar..winter best..m wtng 4 jan
0.3008120929010558-143,I see Humans..But no Humanity. . .
0.3008120929010558-144,"Today its Mahalaya, the day that marks the beginning of Durga Puja 

Shubho Mahalaya "
0.3008120929010558-145,If love is pain..I'll do it again. .
0.3008120929010558-146,#FF_Special to my Bestie @EternalSikhni My Best Friend on twitter.. Follow kr daalaa toh life jhingaa laaalaa. . . .
0.3008120929010558-147,I hate that type of people Jo bye kehne k bad bhi on rehte hein
0.3008120929010558-148,"न मंदिर न भगवान
न पूजा न स्नान
सुबह उठते ही पहला काम
एक STATUS तुम्हारे नाम"
0.3008120929010558-149,U r more then Beautiful. . .
0.3008120929010558-150,After using facebook twitter whatsapp etc. I'hv realized Daaru is still d best way to connect with friends. . . .
0.3008120929010558-151,Bye Bye Twitter
0.3008120929010558-152,Pure mind and dirty thoughts
0.3008120929010558-153,Whatsapp should have leave this group without letting members know option
0.3008120929010558-154,"Ishq ne die bade dhoke ..
Its ok Its ok. ."
0.3008120929010558-155,A boy with Samsung & girl with Iphone can never b frnds. . .
0.3008120929010558-156,"Life is short, Legs are long ~"
0.3008120929010558-157,"Roses are red, violets are blue, I have 5
fingers, the 3rd ones for you."
0.3008120929010558-158,"today is email, yesterday was letter,
i am like whiskey, no expiry date, older d better.."
0.3008120929010558-159,Is Your Name WiFi? Because I'm Really Feeling a Connection
0.3008120929010558-160,"Are you a camera? Because every time I look at you, I smile"
0.3008120929010558-161,"Meanwhile in China :

He : Hi ! 
She : I have a boyfriend.
He : Pagli mai hi hoon wo "
0.3008120929010558-162,"Me : single ho?

She: nahi family k sath hun "
0.3008120929010558-163,Bad People Find Love Faster Than Good One
0.3008120929010558-164,Your body is 75% water and I'm thirsty
0.3008120929010558-165,"Nowadays, promises are just sweet lies."
0.3008120929010558-166,"DJ wale babu k baad 
next
Mobile wale babu mera recharge krado"
0.3008120929010558-167,"I'm not a photographer, but I can picture me and you together."
0.3008120929010558-168,Condoms nowadays have more flavours than ice cream......
0.3008120929010558-169,"She: क्या कर रहे हो? He: हिला रहा हूँ। She: छी छी! कुछ तो शरम करो। Boy: मेरी मां  ""Shake Well Before Use"" लिखा है दवा के बोटल पे। She: ओह "
0.3008120929010558-170,"girl1:digital india ! modi rokxx
girl2:support modi 
dm:
girl2:मुझे अच्ही नही लगी पिक ?
girl1:क्यो दीदी?
girl2:पिंक कलर तो आया ही नही "
0.3008120929010558-171,@The_KingOnion dil k armaan lag ni rahe :p
0.3008120929010558-172,"Live in peace , not pieces."
0.3008120929010558-173,u + me = we
0.3008120929010558-174,"Each Drop Of A Tear Is Costly
Than Anything In World..
But,
No One Knows Its Value
Until They Have It In Their Own Eyes For Someone.#"
0.3008120929010558-175,Expectations are useless and dangerous.
0.3008120929010558-176,"Gf:Agar main mar jau to?? 
Bf: Main bhi mar jaunga

Gf: Par kyu.
.
Bf- tere chakkar me udhari
itni ho gayi hai ki jeena mushkil
hai."
0.3008120929010558-177,FF_Special @EternalSikhni
0.3008120929010558-178,Like a drink...like a fish
0.3008120929010558-179,Love - hell of life
0.3008120929010558-180,Oo wakhra swag ni
0.3008120929010558-181,Best friends always make life so much better.
0.3008120929010558-182,"I don't play to win, I only play to defeat...."
0.3008120929010558-183,@EternalSikhni not only thinking itz a fact. .In my eyes u r d cutest ever. . .
0.3008120929010558-184,Relationship goals are quite romantic till we realize that it is very expensive
0.3008120929010558-185,Perfect hugs is when someone hugs you without asking.
0.3008120929010558-186,My mind is full of unsaid thoughts.
0.3008120929010558-187,Now from 2mrow new life new beginning.  .
0.3008120929010558-188,Relation End. . breakup. . Itz time to party now. .cheers
0.3008120929010558-189,"When love is real, it finds a way."
0.3008120929010558-190,@EternalSikhni haha
0.3008120929010558-191,A caring friend is far better then careless lover. . .
0.3008120929010558-192,It's just a bad day...not a bad life!
0.3008120929010558-193,DJ wale babu thoda weather theek kar do
0.3008120929010558-194,If you hate someone add them to a #WhatsApp group.
0.3008120929010558-195,"Dislike button on Facebook. Now, girlfriends would be like, ""Us kameeni ki photo ko dislike kyun nahin kiya tumne? Hain?"""
0.3008120929010558-196,@Punjaabi_Tadkaa agreed
0.3008120929010558-197,@sukhmeensandhu :)
0.3008120929010558-198,"If you judge people, you have no time to love them."
0.3008120929010558-199,Not all broken things are fragile.
0.3008120929010558-200,Appreciation from the heart is the most sincere act of kindness
0.3008120929010558-201,"Relatives are like ur ""browsing history"". They keep reminding u wht u did all ur life while u just wanna press delete wdout lukin at them"
0.3008120929010558-202,"Desi Jatt c brandy ho gya, Tere piche lag ke trendy ho gya.."
0.3008120929010558-203,"Sukh Wele Picture, ..Dukh Wele Sad Status, ..Har Wele OnLine..."
0.3008120929010558-204,losing my mind but i look like im fine
0.3008120929010558-205,No words can describe my feelings inside
0.3008120929010558-206,"We do not remember days..
We remember moments. . . ."
0.3008120929010558-207,"If 2 people r happy together, leave them alone. . ."
0.3008120929010558-208,"When people say you have changed  

Me: ""Haan yar software update hua hai"""
0.3008120929010558-209,Silent tears .. God knows
0.3008120929010558-210,Nobody describes you better than your lover.
0.3008120929010558-211,"Don't waste your time judging me, worry about yourself."
0.3008120929010558-212,"A woman with beautiful body is good for night..
.
.
A woman with beautiful mind is good for lifetime."
0.3008120929010558-213,"There r 2 types of Girls

Motivated
Moti-Weighted"
0.3008120929010558-214,"Na 3G Na 4G 
.
Waiting for the day
when she will come to me
and say 
.

Suniye G"
0.3008120929010558-215,Trust before you love.
0.3008120929010558-216,Hookah time
0.3008120929010558-217,@EternalSikhni agreed
0.3008120929010558-218,"Girls' mood swings be like

She: love you
He: love you too
She: haan toh kyaa karun?"
0.3008120929010558-219,"Beer is not alcohol.....
Its bournvita for 18+ people.."
0.3008120929010558-220,There are more pictures of the sky on Instagram than there is sky in the sky.
0.3008120929010558-221,eye contact is way more intimate than words can ever be
0.3008120929010558-222,"To change your life, you need to change your priorities"
0.3008120929010558-223,"Indian wives: Swami!!
Chinese Wives: Xiaomi!!"
0.3008120929010558-224,"Don’t postpone anything beautiful for tomorrow. Live intensely, Live totally, Here & Now."
0.3008120929010558-225,Shruti Hassan is so beautiful.
0.3008120929010558-226,"She can live without you, not the mirror"
0.3008120929010558-227,Dekh #pagli if uh want to be mine..Take a token nd stand in a line..
0.3008120929010558-228,"""NO DM"" is the twitter version of ""Mujhe wo Sab pasand nahi"""
0.3008120929010558-229,you left my love but not my mind.
0.3008120929010558-230,"Love never leaves, people do"
0.3008120929010558-231,"My heart was finally captured by you, keep it safe and treat it carefully."
0.3008120929010558-232,Over thinking kills your happiness.
0.3008120929010558-233,Superbbb
0.3008120929010558-234,"Woaaah! Another mind blowing track

Look at her, How beautiful How perfect... 
Rajj ke hou dance iss song te.... http://fb.me/4muEcLYgm "
0.3008120929010558-235,"She - Hi
Me - Hey wat ur DAD Do
She - Judge hai
Me - Konse REALITY SHOW ke
.
.
*Blocked*
Upar se Case alag se File ki usne"
0.3008120929010558-236,You are not my habit...but my heartbeat.
0.3008120929010558-237,If a girl has only 1 profile pik then its a fake -Mahatma Facebookiya
0.3008120929010558-238,Happy Independence Day
0.3008120929010558-239,Some people in life you meet and immediately click. For others you right click and delete.
0.3008120929010558-240,Nothing is more beautiful then a smile that has struggled through tears.
0.3008120929010558-241,"I'm not okay, but it's okay."
0.3008120929010558-242,O ballee kal sunday he
0.3008120929010558-243,Ryt love..wrong tym. . .
0.3008120929010558-244,Relationships are a waste of time
0.3008120929010558-245,@EternalSikhni osum yaar gorgess  ho or singer b.happy 2 hear u.ab kanika or neha kakkar k baad diya kaur nu vekhange or sunan ge.al d bst
0.3008120929010558-246,"A hug means I need you.
A kiss means I love you.
A call means I miss you."
0.3008120929010558-247,"Two types of PAIN in this world...
Pain that hurts you.
Pain that changes you...!!!"
0.3008120929010558-248,"I try not to miss you, but in the end, I still do"
0.3008120929010558-249,Friends**have less but the best. . .
0.3008120929010558-250,The short answer is no and the long answer is fuck no
0.3008120929010558-251,"She~how is my new dress? 
He~Saif Ali khan
She~what? 
he~Saif Ali khan
She~matlab? 
he~WOW WOW WOW"
0.3008120929010558-252,@katamulgi All d very bst dear & congrats ..god bless u
0.3008120929010558-253,"I can't replace you, because there is no one else like you."
0.3008120929010558-254,"She - ₹100 ka recharge karna
He -  Internet ka recharge bhi kardu ?
S - Excuse Me. I have WiFi
H- Ok. Aapka No. ?
S - Excuse Me. I have a BF"
0.3008120929010558-255,“I loved the idea of you.”
0.3008120929010558-256,"Believe with your eyes, not with your ears"
0.3008120929010558-257,@ArmedWithWords whats rong..dear..b hapiieee always gorgess n beautiful gal
0.3008120929010558-258,Single doesn't always mean lonely and relationship doesn't always mean happy.
0.3008120929010558-259,Work today for a better tomorrow.
0.3008120929010558-260,sending your selfies to NASA because ur a star
0.3008120929010558-261,"Some people remove thier whatsapp dp when they get upset...
Ab itna kya dukh ki sala apni shakal se hi nafrat ho jati"
0.3008120929010558-262,"If I make you happy, I'm happy."
0.3008120929010558-263,@EternalSikhni Wish u very very happiiee bdayy beautiful n gorgeous gal..abhi to party shuru hui he . . . .
0.3008120929010558-264,Bad decisions make good stories.
0.3008120929010558-265,"""Today is not my day"" - everyday"
0.3008120929010558-266,I have no interest in temporary people.
0.3008120929010558-267,"Two sides to every argument:

1. My side.
2. The wrong side"
0.3008120929010558-268,logging out of my problems
0.3008120929010558-269,"""Smile now, cry later."" - 2Pac"
0.3008120929010558-270,"Some Girls Whatsapp Status: ""Can't talk, Ego only."""
0.3008120929010558-271,"Dear phone, thanks for being there when I feel alone."
0.3008120929010558-272,"After a long argument she texted 'Toh
fir chod do na mujhe' and now I'm
really confused !"
0.3008120929010558-273,"Q: What is the First sign of Hair Fall?
A: Dr Batra's Email."
0.3008120929010558-274,"Razi- Hi
Girl- hello
Razi- Whats your name? 
Girl- Aa chal
Razi- Pagli itni jaldi? pehle intro toh karde phir chalte hai 
*Blocked"
0.3008120929010558-275,Pretending to be happy is never easy.
0.3008120929010558-276,I hope WhatsApp's next update puts a 140 character limit on forwards.
0.3008120929010558-277,True love and loyal friends are two of the hardest things to find.
0.3008120929010558-278,"Facebook = You realize how different you are from others. 

Twitter = You realize there are people who know exactly how you feel"
0.3008120929010558-279,"Facebook>>> Fail 

Facebook>>> Fake 

Facebook >> Fuddu 

Facebook >>> Faltu"
0.3008120929010558-280,"'Phone was on charging' is the 
National way of ignoring calls...."
0.3008120929010558-281,"Today stats: 3 followers, 4 unfollowers and followed 5 people via http://uapp.ly "
0.3008120929010558-282,A negative mind will never give you a positive life.
0.3008120929010558-283,Your dreams don't have an expiration date. Take a deep breath and try again.
0.3008120929010558-284,Behind every successful Hangover there is a promise of never drinking again..!!
0.3008120929010558-285,"Today stats: One follower, 3 unfollowers and followed 2 people via http://uapp.ly "
0.3008120929010558-286,"Aaukhe dil guzaare karda
Main pasand thonu karda
I luv u ji.."
0.3008120929010558-287,After Breakup U have only 2 choices Arjit Singh OR Honey Singh. . . .
0.3008120929010558-288,"Kuch aisa ho, Kuch vaisa ho.. Chalo chodho Jaisa ho vaisa ho"
0.3008120929010558-289,"Today stats: No new followers, One unfollower and followed one person via http://uapp.ly "
0.3008120929010558-290,@Angelneelu23 fact
0.3008120929010558-291,@jayamalhotra Agreed
0.3008120929010558-292,"To normal people
""Best Of Luck""

To a couple going for SUHAGRAAT
""Best of Fuck"""
0.3008120929010558-293,@ShayorTanuka nyc dp
0.3008120929010558-294,"Girl- Meri mummy ko tum bahut pasand aaye ho.. 
B:Kuchh bhi ho
mai shadi tumse hi karunga, Aunty se kehna mujhe bhool jaye
G:BC! Bhagg"
0.3008120929010558-295,"Today stats: One follower, One unfollower via http://uapp.ly "
0.3008120929010558-296,@EternalSikhni i know..kal di tiket kitti he taan hi  wtng 2mrow ..
0.3008120929010558-297,"Today stats: One follower, One unfollower and followed one person via http://uapp.ly "
0.3008120929010558-298,@Hilarious_Doll pyar hega
0.3008120929010558-299,"Bolna hi hai to ""I'll take care of you"" bolo, 
Sirf ""take care"" to Garnier wale bhi bolte hain .-."
0.3008120929010558-300,"Save Boys, who respect girls. 
Only few left."
0.3008120929010558-301,"She: Describe me in one word.
Me: Love.
She: Okay two?
Me: Love you. ;)"
0.3008120929010558-302,@EternalSikhni ki karan u more beautiful den red rose..
0.3008120929010558-303,"Instead of wiping away your tear, you should wipe away the people that made you cry."
0.3008120929010558-304,"He: Hey!
She: I have a BF.
He: Kitne MB ka?
*Blocked*"
0.3008120929010558-305,"Today stats: One follower, No unfollowers via http://uapp.ly "
0.3008120929010558-306,"Today stats: No new followers, 2 unfollowers via http://uapp.ly "
0.3008120929010558-307,"Today stats: 3 followers, One unfollower and followed 5 people via http://uapp.ly "
0.3008120929010558-308,No. We're not dating. But you're still mine.
0.3008120929010558-309,Getting attached to the wrong person <
0.3008120929010558-310,@Garimaa_ agreed ...
0.3008120929010558-311,I hate endings. I hate goodbyes. I hate change. But that is life. It must go on.
0.3008120929010558-312,@virginkudi fixed interest
0.3008120929010558-313,I love you and that's the beginning and end of everything
0.3008120929010558-314,"Today stats: One follower, No unfollowers and followed 5 people via http://uapp.ly "
0.3008120929010558-315,"Me: hey wats ur name...??
.
She: hii m simran...u can call me sim .
.
Me: konsa postpaid or prepaid...??"
0.3008120929010558-316,@EternalSikhni All d Very bst..
0.3008120929010558-317,Again Earthquake in Kolkata
0.3008120929010558-318,Piyo pilao sare talli hojao
0.3008120929010558-319,"G1-dp updated
G2-beautiful
G3-awww.. damn hot
G4-muwahh
B1-dp updated
B2-gaandu lag raha
B3-chutiya
B4-bc change kar sale attention seeker!"
0.3008120929010558-320,@iamkirtidixit agreed
0.3008120929010558-321,"If they don't fight for you, they're not right for you."
0.3008120929010558-322,People change so fast
0.3008120929010558-323,"Exam Patterns 
1995:Ans All Questions
2000:Ans Any 5 Questions
2010:Ans Either A Or B
2018:At least Read The Questions
2025:Thanks 4 Coming"
0.3008120929010558-324,"Wo jo friend request se shuru hokar,blocklist par khatam ho jaata h na wo pyaar nahi hota unsure emoticon"
0.3008120929010558-325,"People lie screenshots dont!
#truth"
0.3008120929010558-326,Like a drink like a fish
0.3008120929010558-327,"Wahan tak to sath chalo jaha tak sath mumkin hai,
jahan halat badlenge waha tum bhi badal jana"
0.3008120929010558-328,"Today stats: One follower, One unfollower and followed one person via http://uapp.ly "
0.3008120929010558-329,I Hate Sorries ...
0.3008120929010558-330,Ask for help. Share your problem. Asking help doesn't make you weak. It just means you still have hope and trust in humanity.
0.3008120929010558-331,@madhu27 ha ha fact saying
0.3008120929010558-332,"Don't say ""sorry"" and then do it all over again"
0.3008120929010558-333,@avanibidwalkar b.lated  happy bday ..luking gorgeous..
0.3008120929010558-334,"There are two types of People on Facebook.
Lucky - 
Jinko Crush Ki Request Aati Hai.
Unlucky - 
Jinko sirf Candy Crush Ki Request Aati Hai."
0.3008120929010558-335,@vasanhealth I lost my prescription of eye power check up .How I get duplicate copy.i have uid number of vasan eye care
0.3008120929010558-336,@AnnuAthal Gorgeous dp...
0.3008120929010558-337,"Today stats: One follower, One unfollower via http://uapp.ly "
0.3008120929010558-338,"@EternalSikhni Kinna Sohna Tenu Rab Ne Banaya. . 
Dil Kare Wekhda Rahwan. . ."
0.3008120929010558-339,@EternalSikhni Fact
0.3008120929010558-340,@EternalSikhni agreed..tuanu jachda ae
0.3008120929010558-341,"Don't call her hot , call her beautiful ...
She's a girl , not a cup of tea/coffee .."
0.3008120929010558-342,"Today stats: No new followers, One unfollower and followed one person via http://uapp.ly "
0.3008120929010558-343,Love is blind. It's marriage that opens up your eyes.
0.3008120929010558-344,"Almost all of the Whatsapp jokes ending with ""has mat forward kar,market me naya aya he"" r 1of the chutiya jokes u'll ever
hear in ur life"
0.3008120929010558-345,@seemantinibose ha ha ...Agreed
0.3008120929010558-346,"Today stats: One follower, No unfollowers and followed 3 people via http://uapp.ly "
0.3008120929010558-347,"When i compliment a girl
U look sexy nowdays
She:shut up i know it 
After 10 mins 
She:how do i look? 
Me: (frustation) moti ho gaye hai tu"
0.3008120929010558-348,"Don't wish for it, work for it."
0.3008120929010558-349,@Iam_Prerna Agreed
0.3008120929010558-350,"Loving a girl is second thing. .
1st learn to respect her. . . . . ."
0.3008120929010558-351,"Today stats: One follower, 2 unfollowers and followed 2 people via http://uapp.ly "
0.3008120929010558-352,@Chay_Charsi luking beautiful..follow u on instagram
0.3008120929010558-353,Alcohol increases the send button size by 90%
