id,text
0.5407492246586432-348,"Modi in ""Aap ki adalat"" mimicry: http://youtu.be/_QoKkWLqgPc 
Watch it till last.. @sri_ay @Armaan08Singh @Iam_Prerna @RamPD78 @an_a_nd @kapsology"
0.5407492246586432-349,Dekh le @rahulkanwal aaj tu kaha hai? Or @attorneybharti sir kaha? Ab tu mic le k aage piche ghumna byte lene k liye
0.5407492246586432-350,"मैं तो पहले
ही कहता था मोदी जी पारस पत्थर
हैं जिसको हाथ लगाएंगे
वही सोना हो जायेगा अब
स्वच्छता अभियान में झाड़ू को हाथ
लगाया परिणाम देख लो।"
0.5407492246586432-351,"@danishctc @Vidyut nitish is still good compare to other regional leaders. To know that, visit bihar.... Better than so called gujarat model"
0.5407492246586432-352,@sri_ay i don't think modi wil repeat mistake by offering LG post to bedi. @Vaibhav_84
0.5407492246586432-353,@sardanarohit माफी माँगो>> #AAP <<से अपनी चेनल पर Unofficial प्रवक्ता को बुलाकर पत्रकारिता का चिरहरण करने के लिए. शमॅ पत्रकारिता के दलाल
0.5407492246586432-354,"आसाराम मामले के एक गवाह पर जोधपुर कोटॅ मे चाकू  से हमला - अच्छे दिन, सुहाने दिन. @RanaAyyub"
0.5407492246586432-355,"@iamvir1 oh, did i invited you.? Tch tch tch @Shamsher1111 @ensine @virsingh1 @gary_1980in"
0.5407492246586432-356,Congrats @RanaAyyub as trollers #Bhakts got tired of you and unfollowing you. I wish they unfollow me too. 
0.5407492246586432-357,@kamalkran ok so u mean jaitely is wrong. He said this suit was ordered and tailored in a cost of 7k. #ExcuseMe
0.5407492246586432-358,@an_a_nd life is colorful. Enjoy every moment of it. I was just promoting another baba
0.5407492246586432-359,"Breaking News: RT: ""@tapan_dalai: Watch: @shaziailmi  walks out of TV show on @TimesNow 
http://timesofindia.indiatimes.com/videoshow/46183175.cms …"" Cc: @Iam_Prerna @kapsology"
0.5407492246586432-360,@RahmanSabinaY what's wrong? Did i said something wrong?
0.5407492246586432-361,@RahmanSabinaY honey singh love to sing a song in your break up party 
0.5407492246586432-362,"Cc: @sardanarohit @sudhirchaudhary @Iam_Prerna ऐसे भक्तों से सावधान, ये भेष बदल कर भक्ति करते हैं ।।"
0.5407492246586432-363,@seraj2511 mr. @sudhirchaudhary can you pls tell me why u are misleading viewers with fake #AAP spokesperson? Do you think viewers are fool?
0.5407492246586432-364,@Imsachin33 it will happen too but do not expect it initially. @NavenduSingh_
0.5407492246586432-365,Pls do check ur food/items bills before paying on counter.
0.5407492246586432-366,@sardanarohit @IBN7 @DrKumarVishwas @Iam_Prerna @ankitlal can someone tell me where to complain such makkars from media.? Tweet email id pls
0.5407492246586432-367,"@sardanarohit & Y u, @IBN7 n india tv presenting only muslim unofficial #AAP spokesperson?Conspiracy? @DrKumarVishwas @Iam_Prerna @ankitlal"
0.5407492246586432-368,@sardanarohit if maulana is scholar (who is giving you solar energy) doesn't mean he got rights @DrKumarVishwas @Iam_Prerna @ankitlal
0.5407492246586432-369,@kiran_patniak ye kisska kafan dikha rahe ho Patnaikji.
0.5407492246586432-370,@hsr315 aaj eve me 7 ko aaya tha program. Check n youtube may be they've uploaded video @vip_tahir @DrKumarVishwas
0.5407492246586432-371,@sardanarohit don't u feel shame on asking unofficial #AAP spokesperson Qs which he is not supposed to comment on? Bech diya imaan apna.?
0.5407492246586432-372,@sardanarohit if he contested election doesn't mean he is official spokesperson too. Dare to call unofficial frm bjp? @Iam_Prerna @ankitlal
0.5407492246586432-373,@vaidehisachin @sonipatel02 why not ask him directly.? Cc: @sardesairajdeep sir pls reply
0.5407492246586432-374,"@DrKumarVishwas जी #ZeeAdda मे आपने जो बेबाकी से सटीक जवाब देकर एंकर के मुँह को देखने लायक बना दिया वो काबिले तारीफ था. वाह वाह, अभूतपूर्व!"
0.5407492246586432-375,@sardanarohit can u tell me if this man is official #AAP spokesperson.? @DrKumarVishwas @Iam_Prerna @ankitlal
0.5407492246586432-376,"Cc: @rahulkanwal @attorneybharti ""@mail_today: Woman slapped by Nigerians in South Delhi http://bit.ly/1vmJveJ """
0.5407492246586432-377,"#ROFL Election k mahol me
Aaj meine apni pados wali Bhabhi se pucha,,,, 
Bhabhi Kis ko dogiii...?? 
Bhabhi shrma k boli-
 ""AAP"" KO... "
0.5407492246586432-378,"@kamalkran Gifted? The v expensive suit must've been gifted b4 Modi was PM else he'd have sent it 2 the ""Toshakhana"" http://mea.gov.in/images/pdf/toshakahan_october_dec2014.pdf …"
0.5407492246586432-379,@RakeshSinha01 a professor like u also thinks that Dharana is part of promoting Naxals? Thanks @manojananda @ArvindKejriwal @narendramodi
0.5407492246586432-380,@tweetingpritha i guess only 30mins to use it in emergency
0.5407492246586432-381,"@GhugePriyanka miss, kindly read #AAPKaManifesto to know what type of wifi. It's for women security. @dadwal_poonam @mid_day @AUThackeray"
0.5407492246586432-382,"Cc: @anjanaomkashyap ""@Activism1: अंजना ओम कश्यप रामलीला ग्राउंड के मंच की सफाई पुताई कवर कर रही है ! 
समय बहुत बलवान होता है !""
माफी माँगी?"
0.5407492246586432-383,#AAPians can u identify this #AAP spokesperson.? He is useless. Why debates before Oath.? On @indianews now
0.5407492246586432-384,@an_a_nd silent revenge @aartic02
0.5407492246586432-385,"@SriSri ji, earlier you were the one who underestimated the power of @ArvindKejriwal but chalo theek hai, dair aayad, durust aaye. Thx"
0.5407492246586432-386,@AamAadmiParty also dummy spokesperson on @ibn7 @ibnkhabar @iakshayarora @ZeeNews
0.5407492246586432-387,Hahaha.... #AAPSweep #AAPTsunami #DelhiDecides
0.5407492246586432-388,A picture is worth a thousand words
0.5407492246586432-389,@ConradLongmore somnath bharti won even after your mud throwing. Congrats!
0.5407492246586432-390,"@chetan_bhagat Hello Mr. #iTemBhagat of intellectual industry, how are you.? "
0.5407492246586432-391,"मोदी केबिनेट का नया फैसला
आज से आज कोई किसी को आप नही कहेगा। 
इससे फोकट का चुनाव प्रचार होता है। 
अब तू तड़ाक से होगी सदन में बातचीत।"
0.5407492246586432-392,@subiaalime he looks like he's already drunk in this pic. By the way kal bete ki shaadi me no bandbaja n no firecrackers. Reason NoPollution
0.5407492246586432-393,"#NamoTemple in Guj. after #AAPSweep & #AAPStorm in #AAPKiDilli 
Hadd ho gayi blind faith ki. @RanaAyyub @ajitanjum"
0.5407492246586432-394,Ye hai humare #SalwarBaba or ab inki suno 
0.5407492246586432-395,@cvoter where are you going sir?
0.5407492246586432-396,"14feb 2014 - End of #AK49 Movie (Part I)
14feb 2015 - Releasing #AK67 (Part II)
#Phoenix #AAPSweep #AAPStorm #AAPKiDilli #AAPOCALYPSE"
0.5407492246586432-397,@Sumit_Nagpal may be she never tried the way she lied about CAG audit @spandey2004
0.5407492246586432-398,@ndtv @aajtak @abpnewstv 8-yrs girl Mehak Zara who boarded the train at #Kashmir's Magam went missing. +918803358526
0.5407492246586432-399,"@virkamu by the way,3 #Saffron MLA's presnt status
#AAPSweep #AAPKiDilli #AAPStorm @Armaan08Singh @Iam_Prerna @sri_ay"
0.5407492246586432-400,"@arungiri right, once he tweeted that his vote for bjp @chetan_bhagat"
0.5407492246586432-401,"@DealingAsistant action speaks louder than words, #AK took revenge silently  @ShadmaTahseen"
0.5407492246586432-402,@vinodkapri 63 seats pe congress ki jamanat gayi @ShadmaTahseen
0.5407492246586432-403,Sirji >>×@ravishndtv <<< still I'm blocked. Pls unblock me  @RamPD78 @an_a_nd @Rtaunk
0.5407492246586432-404,@TasleemKhan Mr.> @awasthis <why are you showing this maulana unofficially in ur chanel @vanityparty @SandeepShastri2
0.5407492246586432-405,#ROFFL
0.5407492246586432-406,"The First False Promise of Kejriwal....He said he will stop Rape in Delhi...

And look at what he did to BJP? 
@Iam_Prerna @kapsology"
0.5407492246586432-407,"Hahaha ""@atul_parashar: @MrsGandhi he is sure to loose ! People in Delhi r ready to gv their verdict to this Nautanki Baaz ! He knows it"""
0.5407492246586432-408,@RanaAyyub Check out @00diBaBa's Tweet:
0.5407492246586432-409,#ROFFL #BJPCongSaaf #AAPKiDilli 
0.5407492246586432-410,"नरेन्द्र मोदी के स्वच्छ भारत अभियान की पहली बड़ी सफलता !
झाड़ू वाले चुनाव जीते...... @RanaAyyub"
0.5407492246586432-411,"Enjoying your tweets mem  ""@RanaAyyub: sab ke sab @#$%zaade"""
0.5407492246586432-412,"Hahaha ""@RanaAyyub: Serious, not one troll on my TL today !!"""
0.5407492246586432-413,"Dear @Minniie_M do feel wrong, he is saying that in other words  @TakeBackIndia @NotKiranBedi @chaitanya1309 @an_a_nd"
0.5407492246586432-414,"मोदीजी, सोच रहा हू कि आपणा अहमदाबाद में 1 Apartment बुक करवा ही लू, अपना सपना मनी मनी. ब्लेक मनी कमींग #swissleaks: http://twitter.com/fdi_r/status/564539407911645184/photo/1pic.twitter.com/lOmKAZ5l8C """
0.5407492246586432-415,"Rascals Machinery on work. ""@aajtak: योगी आदित्यनाथ का भड़काऊ बयान, हर मस्जिद में गौरी-गणेश को विराजमान कर देंगे ... http://aajtak.intoday.in/story/bjp-mp-adityanath-controversial-statement-on-placing-god-statue-in-mosque-1-798768.html …"""
0.5407492246586432-416,A picture is worth a thousand words #AAPKiDilli
0.5407492246586432-417,Feeling pity on such leaders and their #Bhakts
0.5407492246586432-418,"RT: ""@chaitanya1309: Today's Chanakya predicted 0 seats for AAP in LS. No other survey agency did that. Keep Calm and trust.... 
GN"""
0.5407492246586432-419,"@yoshefali action speaks louder than words, prove your worth! & we proved by our strength. Let's forgive @AAPcat @anjanaomkashyap"
0.5407492246586432-420,"""@awasthis: you know who's doing all this propaganda, right? & still acting #PAIDMEDIA #AAPFundingScam ”whats this??"""
0.5407492246586432-421,@awasthis why not a single RT on your TL of BJP Candidate caught red handed with liquor worth 25Lacs? Your TL shows kisska NAMAK khate ho.
0.5407492246586432-422,@ankitlal can u tell me this person on @ibnkhabar is official @AamAadmiParty spokesperson? Why @awasthis showing him?
0.5407492246586432-423,Mr. @awasthis: how dare you call a supporter as spokesperson of #AAP? #PAIDMEDIA JAWAB DO http://www.youtube.com/watch?v=NvSolLaxcds … ”RT
0.5407492246586432-424,"OMG 3009 RT of LotaSwamy ""@iakshayarora: And then we have some great person like @Swamy39 who announce Bedi as CM :P """
0.5407492246586432-425,"@mishra_shani my dear, kindly check YouTube to know about evm tampering. Why usa, germany, uk trust ballet papers @awasthis @RubikaLiyaquat"
0.5407492246586432-426,This is what #NYTimes says about today's election.
0.5407492246586432-427,@bharat_builder add one more name Binni the big mouth @shaziailmi @thekiranbedi
0.5407492246586432-428,@rajeevsingh7886 yeah fake @ShaziaIlmiOfBJP but better than original @shaziailmi @kirtisaxena999 @kapsology
0.5407492246586432-429,@brownbrumby He is handling department of Tweeting in GOI
0.5407492246586432-430,"#ROFL 3 CHEERS2 #Razia ""@firstpost: If BJP comes to power, there will 2400 hours electricity in Delhi instead of just 24 hours: Kiran Bedi."""
0.5407492246586432-431,@gautamchakrabti @avid_aries @Aks9009Pa @TodaysChanakya @ArvindKejriwal Rumour as always... BJP is master in it
0.5407492246586432-432,"@sureshnakhua oh na jhooti kasame? What about 15lac black money? Oops, shahji said it was jumla the way he pronounced it  @balamy"
0.5407492246586432-433,"RT Maximum guys ""@ndtv: Gang-rape video shared on WhatsApp. Help trace these men. http://goo.gl/eRZhf8  """
0.5407492246586432-434,@anshuman_art click on that link buddy and vote there
0.5407492246586432-435,@cvoter why.? They follow #BJP tricks to win elections.? i.e. The way Jhutley is doing pc.?
0.5407492246586432-436,@anjanaomkashyap why not you say sorry for your rude behaviour with @AshishKhetanAAP @aajtak
0.5407492246586432-437,With love to @shaziailmi from her one time friend. #ThisTimeAAP #aapkidilli
0.5407492246586432-438,"@RubikaLiyaquat mem, why your channel is breaking model code of conduct and still showing poll results.? Thnx @DeepikaBhardwaj"
0.5407492246586432-439,@colt1209 let's pray 
0.5407492246586432-440,Dear @anjanaomkashyap did u protested with such filthy language with AmitShah when he said ur channel is working 4 #AAP? & Modi said Bazaru
0.5407492246586432-441,"""@ravishndtv: जो भी जीते हरकेश नगर के लिए एक पुल बनवा देना । दक्षिण दिल्ली के इस गाँव के पास अपना रास्ता भी नहीं है """
0.5407492246586432-442,"@rozzmarrie dear @anjanaomkashyap as an unbiased journo, you don't have rights to get emotional. Hope you learn from seniors."
0.5407492246586432-443,dear @anjanaomkashyap do not think that only u have rights to troll #AAP. AApians too got rights to troll you in return. do not get frustrtd
0.5407492246586432-444,@taslimanasreen yeah please show video. He did even debate with @SriSri and srisri was speechless by dr. Naik's arguement.
0.5407492246586432-445,"डेरा सच्चा सौदा के कॉलेज में पढ़ने वाली छात्रा के साथ रेप
College girl of DeraSachaSauda raped
http://www.patrika.com/news/college-girl-of-dera-sacha-sauda-raped/1068134#sthash.bs5Qt4Pf.dpuf …
http://www.patrika.com/news/college-girl-of-dera-sacha-sauda-raped/1068134 …"
0.5407492246586432-446,"RT Max; your chance to #SaveYourLeader, before it’s too late. Click http://bit.ly/SaveYourLeader 
#ThisTimeAAP #AAPKiDilli"
0.5407492246586432-447,@sardesairajdeep we like your unbiased talks but @aajtak we dont like egoistic and arrogant @anjanaomkashyap who is symbol of #PaidMedia
0.5407492246586432-448,"#GujModel लडकी ने रास्ते पर छेडने वाले के खिलाफ पुलिस को कोल किया,पुलिस ने मदद की जगह सिफॅ सलाह दे कर कोल कट कर दिया"
0.5407492246586432-449,"@Ikumar7 @cvoter 
Watch ""Malfunction: EVM that 'votes' only 4 BJP stuns poll staff in Assam on YouTube - Malfunction:"
0.5407492246586432-450,"Wth LUV 2 @arunjaitley & @nsitharaman  BJP is nw n charge but its leaders retain conspiracy-theory Opposition mindset
http://scroll.in/article/704262/BJP's-attack-on-AAP-rings-hollow:-for-eight-months,-its-government-failed-to-detect-the-bogus-firms?utm_content=bufferd260c&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer …"
0.5407492246586432-451,"#ROFL @rajuparulekar tried 2 troll @MehrTarar & got #facepalm
The trolling started from here: https://twitter.com/MehrTarar/status/562915041088122881?s=08 …"
0.5407492246586432-452,"@aman9763 or check here :  http://eci.nic.in/eci_main1/evm1.aspx …
@ArvindKejriwal"
0.5407492246586432-453,"Hmmm interesting, have to watch #AK, #Razia & #Makan 's laugh ""@Fact: You can judge a lot about a person's character by what they laugh at."""
0.5407492246586432-454,"Bhakto, aapke apne @swamy39 exposing BJP ELECTION FRAUD using EVM, be careful n believe in #Lotaswamy"
0.5407492246586432-455,"@NavenduSingh_ so do you want me to laugh? Bhai rahem kar, already pet me dard ho gaya wo channel dekh k. Watch indianews now @AnilAAP"
0.5407492246586432-456,"@00diBaBa dear @arunjhuthly ji, you are handling media department, pls order your connections to unblock ndtv "
0.5407492246586432-457,"Miss #DoubleFace @shaziailmi, we believe in your words. Thanks to remind us #ThisTimeAAP"
0.5407492246586432-458,#AntiHuman Machineries started sending me spams in mass after i posted tweet on #NDTVBLOCKED. Let them do it as they r masters in it.
0.5407492246586432-459,"Guys, call on NDTV no. 01126446666 and complaint them abt #NDTVBLOCKED in delhi. I already complained. I talked with Mr. Harender"
0.5407492246586432-460,"Cc: @BDUTT ""@sonaa2014: @VishalDadlani sir it is true..in my area new kondli mayur vihar ph 3 den cable blocked both ndtv channel since 9pm"""
0.5407492246586432-461,"@rakgupt give me your address, I'll supply you. Send me message in DM @sudhirchaudhary"
0.5407492246586432-462,"Cc: @BDUTT ""@Ikumar7: Now confirmed that Cable Operators have been told not to show NDTV till 7th Feb..!! #SaveDemocracy"""
0.5407492246586432-463,"Cc: @BDUTT @BJPDelhiState bans NDTV from all local cable operators in NDelhi,as they show the reality of Modi Rally. http://twitter.com/kirtisaxena999/status/563036895954092032/photo/1pic.twitter.com/8jalt5E0P1 "
0.5407492246586432-464,"Cc: @BDUTT ""@sanjay0022: @kirtisaxena999 in my area shastri nagar sadar bazar ndtv is banned. Operater said 8 ko aayega."""
0.5407492246586432-465,@IAC_ashish we hope that you take i/w of other party leaders and cm/pm as well with same passion @ek_voter @sudhirchaudhary @ArvindKejriwal
0.5407492246586432-466,@vishaluponzero first one was from IndiaNews Studio
0.5407492246586432-467,"@vishaluponzero Chor_Rasiya ab sudhar gaya lagta hai kuch, this was second interview by him of #AK and he feels quite happy with that"
0.5407492246586432-468,"@IACBilaspur khamosh #AAPians we, the people of Democratic Republic of Gujarat are not migrants but u indians r migrants @Pardeep786Kaur"
0.5407492246586432-469,@RomyNidhi yaar this is parody account of @shajiailmibjp @Pardeep786Kaur
0.5407492246586432-470,@parulbajaj @KejruWall awesome!
0.5407492246586432-471,"So the killer P. C. Pandey is discharged as per expectations ""@FocusNewsIndia: Here are the top #headlines at 5 """
0.5407492246586432-472,"@bhupendrachaube so in other words, our FM @arunjaitley is still busy with blog business & budget is prepared by corporates @ArvindKejriwal"
0.5407492246586432-473,@NavenduSingh_ she blocked my account too  @asgarhid
0.5407492246586432-474,@kamrank ha ha ha i checked too. I'm sure they'll blame #AAP for this. #ThisTimeAAP
0.5407492246586432-475,"@drrakeshparikh @Indiawaking yaar, Twitter ministry is given 2 @shaziailmi as #Razia will go to Oxford after loosing elections @Meghana1101"
0.5407492246586432-476,"@CA_Richa07 @Iam_Prerna to both of you, this is not a time to argue or fight. Pls be United, for now, #AAP is only reason we are united. Thx"
0.5407492246586432-477,"With love to... #ModiChacha aka PM of India ""@MarilynMonroeDC: http://twitter.com/MarilynMonroeDC/status/562678750936969216/photo/1pic.twitter.com/ea3IQD6emU """
0.5407492246586432-478,"@richa0406 true, I'm regularly visiting s'pore on business purpose. Nearly zero % crime. @Chutiya_Policy"
0.5407492246586432-479,"@ramlalhooda yeah right, @bhupendrachaube is unbiased journo. A right person in wrong media house."
0.5407492246586432-480,"#NDTV pe adv aa raha hain #AAP ka, is that true @ankitlal "
0.5407492246586432-481,"Cc: @vip_tahir ""@ashu3page: Video surfaced shows AVAM members were bribed to mud AAP. #JawabDoAvam  http://youtu.be/-Q3Ck-KOCpM """
0.5407492246586432-482,Good steps taken by #AAP
0.5407492246586432-483,"Master stroke by @kavita_krishnan, thanks a lot madam for unbiased view"
0.5407492246586432-484,"@kavita_krishnan madam, kudos to you, you showed mirror to this greedy >> @shaziailmi <<"
0.5407492246586432-485,@Armaan08Singh try to understand the sense behind his tweet sister @sardesairajdeep
0.5407492246586432-486,@chaitanya1309 This #dumbass > @rahulkanwal is live example of yellow journalism @AamAadmiParty @ArvindKejriwal
0.5407492246586432-487,"And at midnight ""@chiya9: कभी नहीं सुना की hawala transactions happen via cheques......"""
0.5407492246586432-488,"#Bhakts you need this badly after 10th feb  ""@WhatTheFFacts: Japan invented a robot that gives hand jobs."" #AIBRoast #AIBKnockout"
0.5407492246586432-489,@ConradLongmore great  get a vacation in Hawaii. All the best.
0.5407492246586432-490,@avid_aries @arungiri @timesn0w ArunJaitely same man who claimed that he will leave politics if AAP gt more than 2 seats. One more BJP lier
0.5407492246586432-491,"कौआ चला हंस की चाल ""@ZeeNews: Amit Shah to launch BJP's drugs campaign Jan 22
http://zeenews.india.com/news/punjab/amit-shah-to-launch-bjps-drugs-campaign-jan-22_1524812.html …"""
0.5407492246586432-492,"Love you @thetanmay @gkhamba & whole team, you guys rock! Issi baat pe chalo aaj kuch sanskari karte hai  #AIBKnockout #AIBRoast #AIB"
0.5407492246586432-493,@RaisinaSeries @bharat_builder since last 9months @MrsGandhi your party is Ruling in India. Why didn't u took any actions till date on #AAP
0.5407492246586432-494,"@Aditya_Sadh sirji, @shashiranjanttv have patience. We have to wait for result day. Now watching #AK countering tough Qs on NDTV India."
0.5407492246586432-495,@shashiranjanttv right u r sir. The same half knowledge attacked on #AAP for 5000 bottles of liquor. Thanks @Aditya_Sadh
0.5407492246586432-496,"#ROFFL ""@rozzmarrie: Our Lucky PM Modi, Who wears 10 Lakh suit from Taxpayer money of India's Common Man.
"""
0.5407492246586432-497,@shashiranjanttv but your survey is covering unbelievable figure.My frnd talk to almost 100s of ppls but got negative reply. But ok as u say
0.5407492246586432-498,"Bhaiyo or baheno, #AcheDin shuru ""@ndtv: Church vandalised in south Delhi's Vasant Kunj area five days before Assembly elections: Reports"""
0.5407492246586432-499,"""@TweetingJhadu: Media split wide open at 9.00 pm as floundering Amit Shah invites @rahulkanwal #Kamal to join BJP! http://aajtak.intoday.in/karyakram/video/aajtak-seedhi-baat-with-amit-shah--1-797679.html …"""
0.5407492246586432-500,"Nakalchi bandar, copying #AAP tricks again ""@selfiewithmodi: Click your #SELFIEwithMODI in #Delhi """
0.5407492246586432-501,"@vishal130 @AnilAAP sirji @shashiranjanttv i talk to my friend in krishna nagar, he said that no one did survey in his area.whom to blv?"
0.5407492246586432-502,"Finally we found ""Vikas"". #Razia 's new name is Vikas Bedi but pls don't confused with male name of a female. She's new Vikas of Delhi."
0.5407492246586432-503,@priyashmita ok. Not necessery to believe if you don't wanna. But can't show you original as it was deleted by him @Vidyut
0.5407492246586432-504,"Madam #Razia pls pakao mat enough is enough!!! ""@abpnewstv: I will host 'Dil Ki Baat' like PM Modi's 'Mann Ki Baat' , says @thekiranbedi"""
0.5407492246586432-505,"@cvoter sir check YouTube videos, you'll find lots of videos related to evm hacking @obscurehamlet"
0.5407492246586432-506,"@narotambansal15 check facts, they found liquor from bjp supported shop owner n ECI found no guilty of #AAP @DrKumarVishwas"
0.5407492246586432-507,"@cvoter sirji, don't you know what happend in varanasi? And do you think evm machines r full proof.? @VishalDadlani"
0.5407492246586432-508,"@bcgarg mem, @nsitharaman why not you declare @shaziailmi as cm candidate and @ArvindKejriwal wil b ready4debate. For bjp it's possible, ya?"
0.5407492246586432-509,"A picture is worth a thousand words
#MatruHarshu ne maana ki Modi is Salesman but now tell us secret of 9lac suit pls"
0.5407492246586432-510,So now i come 2 know that @shaziailmi blocked me. She proved that she's following the path of #Razia #ShaziaWithRazia
0.5407492246586432-511,"Yes, Adani + Ambani company ""@SFK1986: Kiran Bedi: BJP is the party that has kept the company united.
REALLY? #kejriwal4delhi"""
0.5407492246586432-512,@11AshokaRoad you mean @rahulkanwal 
0.5407492246586432-513,@Iam_Prerna it's not even a debate. Recorded by inviting all cm candidates individually @AamAadmiParty
0.5407492246586432-514,@hsr315 r u brother of Rahul Atri on fb? @thekiranbedi @PMOIndia
0.5407492246586432-515,#ROFFL “@mkatju: I regard Shazia Ilmi much more beautiful than Kiran Bedi. If Shazia had been made C.M. candidate BJP wud hv def won Delhi”
0.5407492246586432-516,"Pls RT max so that people know about #BJP govt. ""@angryyoungman11: @TOIIndiaNews """
0.5407492246586432-517,A picture is worth a thousand words....
0.5407492246586432-518,A picture is worth a thousand words... #DelhiWithKejriwal #aapkidilli @RamPD78 @ankitlal @Rtaunk @an_a_nd @Iam_Prerna
0.5407492246586432-519,"भारत मे १ कुत्तों की जाति है #PAIDMEDIA जो #AAP के न्यूज़ सुनकर भौं भौं शुरू & दुसरी पार्टी का नाम सुनकर दुम हिलाते, आखिरी वक्त है संभल के.."
0.5407492246586432-520,"Man Who Took DPCC Website Down Joins AAP
http://www.outlookindia.com/news/article/Man-Who-Took-DPCC-Website-Down-Joins-AAP/879317 …"
0.5407492246586432-521,"@utkarshbhatia06 same dna published false story of prashant bhushan, hope you know about that @gr8india @SatyendarJain"
0.5407492246586432-522,"So the real game started at last! ""@Outlookindia: 150 AAP Members Join BJP at Irani Rally | http://news.outlookindia.com/items.aspx?artid=879418 … | Outlook Wires"""
0.5407492246586432-523,"To #Bhakts & their CM candidate #Razia RT ""@WordsTexts: ""Don't lie, I know you'll leave."""""
0.5407492246586432-524,Epic: Narendra Modi Vs Barack Obama Rap Battle: http://youtu.be/bEdxA9K_-iw 
0.5407492246586432-525,Is this true? @RamPD78 @Rtaunk @an_a_nd
0.5407492246586432-526,@Anuragpandey38 tht 1st wala bio is2yrs old my dear i hv seen @RavishKumarNDTV @thekiranbedi @DrKumarVishwas @ArvindKejriwal @VishalDadlani
0.5407492246586432-527,Epic.... 
0.5407492246586432-528,"@AAP_iz_Imran yes, she was first IPS Officer as per @ambkcsingh tweet,if I'm not wrong."
0.5407492246586432-529,@BDUTT Then why her old Twitter Bio was saying that she towed PMs Car? @ikaveri @gsurya
0.5407492246586432-530,@BHADKA_BARODA4 why you didn't mention a man with umbrella  in our service? Nahi karni bjp joint agar umbrella aadmi na mile @AAPforINDIA
0.5407492246586432-531,Look at these 5th pillar. Who's right and who's wrong? Issme se ek journo #WrongNumber hai bhaiya.
0.5407492246586432-532,@khabarist do you want @ravishndtv get dirty reply from #Bhakts? Plssss do not create problem for unbiased journalists. Thanks
0.5407492246586432-533,This one is hilarious... Lolwa hui gawa.. @Rtaunk @an_a_nd @RamPD78 @Armaan08Singh @Iam_Prerna @NavenduSingh_ @sri_ay
0.5407492246586432-534,@rozzmarrie yeah agree mem.
0.5407492246586432-535,"Example #Razia?? ""@paulocoelho: Many times you kiss a prince and he becomes a frog #11Minutes http://instagram.com/p/yXAAd9lqFw/ """
0.5407492246586432-536,@RamPD78 so nice of you pls sir ji @ravishndtv unblock me.
0.5407492246586432-537,"Lolz moment.... 
Lamao..."
0.5407492246586432-538,@ViveksView Check out @NavbharatTimes's Tweet:
0.5407492246586432-539,"तिरंगे को सलामी: हामिद अंसारी ने नहीं, बल्कि नरेंद्र मोदी ने तोड़ा था नियम! http://navbharattimes.indiatimes.com/india/vice-presidents-office-clarifies-row-over-ansari-not-saluting-during-national-anthem/articleshow/46025563.cms … #RDayControversy Hamid Ansari"
0.5407492246586432-540,@punditcomment soon oneplus two is coming. Also xiaomi flagship device mi4 launching tomorrow 
0.5407492246586432-541,"9lac suit? ""@NitiCentral: PM @narendramodi urges people to buy khadi 4 making poor prosperous http://www.niticentral.com/2014/10/03/narendra-modis-mann-ki-baat-debuts-239885.html … """
0.5407492246586432-542,@ShivAroor why? No #mannkibaat with modi?
0.5407492246586432-543,@karan17831 you should check the photos first. @sona2905 @Bharat_Putra
0.5407492246586432-544,@ViveksView or ask any IPS category officer @GaribHindustani @RajeevSinha2408 @Bharat_Putra @shivsBHARAT
0.5407492246586432-545,@ViveksView @GaribHindustani @RajeevSinha2408 @Bharat_Putra @shivsBHARAT you can check on govt of india official site or Google it.
0.5407492246586432-546,@GaribHindustani already shared bro @RajeevSinha2408 @ViveksView @Bharat_Putra @shivsBHARAT
0.5407492246586432-547,"@abhishekshubhra @sarvatragam @Pawankhera sir ji, have a look for 2min please"
0.5407492246586432-548,"Mr. Modi, please look at this image #NoNukes ""@worddiction: """
0.5407492246586432-549,"Listen #AAPians ""@Fact: They ignore you now, but they'll need you later."""
0.5407492246586432-550,"""@Fact: Don’t listen to what people say, watch what they do."" @BhavsarParis"
0.5407492246586432-551,"@BhavsarParis nothing new, most of us don't know protocol. I was one like you prev... @tterIndia"
0.5407492246586432-552,"@BhavsarParis welcome bro, anytime.  @tterIndia"
0.5407492246586432-553,4 ur eyes only >> @BhavsarParis << @tterIndia.
0.5407492246586432-554,@MBhushaan RTI department is in coma now. #RIP
0.5407492246586432-555,With love to @thekiranbedi ji. 
0.5407492246586432-556,@ambkcsingh cc: @virkamu @Iam_Prerna @RamPD78 @NavenduSingh_ @Rtaunk @Armaan08Singh @an_a_nd @sri_ay @khabarist @chanchalwrites @ankitlal
0.5407492246586432-557,@Sdaljeets. Ghar ka bhedi lanka dhaaye @CA_Richa07
0.5407492246586432-558,@virkamu I'm in 
0.5407492246586432-559,"@Sdaljeets true Praji, same here. Bjp got Paid Trollers are in mass."
0.5407492246586432-560,"Today's Mantra #AAPians ""@Fact: Forgive others. Not because they deserve forgiveness, but because you deserve peace."""
0.5407492246586432-561,"@Armaan08Singh ""@OMGtrolls: How I feel right about now """
0.5407492246586432-562,"Cc: @ArvindKejriwal ""@Oprah_World: Being rejected frm something good just means you were being pointed toward something better."" @Iam_Prerna"
