id,text
0.7924942083018995-132,#savdhaanIndiaAnthem video is really creative & self resumption kind offf... I have to say good word team of savdhaan india...
0.7924942083018995-133,@awryaditi :For me stiles is like Chandler from friends...not a lead character but everyone loves him...
0.7924942083018995-134,I watched games of thrones last five seasons with English subtitles but when i am watching this year on tv I observe they speak English
0.7924942083018995-135,"Me(to dad): Dad, how I was born?
Dad: through broken condom.
Me:*cries in corner*"
0.7924942083018995-136,@flw_ur_dreamz @facebook : I m sure u r 100% right cause it's not argument...I just said what I have to say...nothing more...
0.7924942083018995-137,@flw_ur_dreamz @facebook : no offense mam but sometime it helps me to remember my friends birthday
0.7924942083018995-138,@gadhabaaz :  ki sharma ji ka ladka iit mein padta hai...unki maa ka.... sala jindgi jhund kar di humari
0.7924942083018995-139,@gadhabaaz : bus ek narajgi hai bahi ji tumahari waja se engineering karni pad rahi hai jiss ne b'day le rakhi hai meri...
0.7924942083018995-140,@Gadhabaaz : bhai tum wahi Sharma Ji Ka Beta ho jis ke bare mein bachpan se sun raha hu...thanks u ruined my whole childhood ....
0.7924942083018995-141,"when Sutta was alive he love's doggy style....some says he invited it too....

#MissYouSattu"
0.7924942083018995-142,"rt if you think @kamaalrkhan
should be the first man on the
sun...."
0.7924942083018995-143,"A broken lover's emotional status on Facebook:
* I want her Back..! *

Friend's Comment: 
*"" एकदम सही भाई, सामने से बिलकुल  सपाट थी वो ""*"
0.7924942083018995-144,  Study....Stud....Stu.....St.....S.....Sl.....Sle...Slee......Sleep.......
0.7924942083018995-145,"@ShirleySetia : There are 22 letters in the alphabet,right? 

Oh, wait. I think I
missed: U, R,Q,T."
0.7924942083018995-146,"She: I love the way you lie...
Me: Ok U r beautiful"
0.7924942083018995-147,"The Great Wall of China is in
China."
0.7924942083018995-148,You have one birthday a year.
0.7924942083018995-149,"Respect Women?
Me: No,Cause I respect Person not The chutiya because of his or her Gender....!!!"
0.7924942083018995-150,"Seriously sometimes U have to say that Jaa Simran Ja..Bhaad mein Jaa.

#NoOffense
#DDLJ"
0.7924942083018995-151,@whattheffacts : if u believe in god So why not on batman..he can do anything cause He is simply Batman
0.7924942083018995-152,Ctrl-Alt-Delete works every time even for Girls....!!!
0.7924942083018995-153,"Thoughts on Civil War:
SPIDERMAAAAAAAAAAAAAAAAAAA
AAAAAAAAAAAAAAAAAAAAAAAAAA
AAAAAAAAAAAAAAN"
0.7924942083018995-154,"If you could be either
God’s worst enemy
or nothing, which
would you choose?"
0.7924942083018995-155,"“what’s your favorite position in
bed?” near the wall so I can use
my phone while it’s charging"
0.7924942083018995-156,Relationship status: Another password gets married..
0.7924942083018995-157,"THERE'S TOO MUCH GOOD
MUSIC BEING RELEASED I'M SO
STRESSED I DON'T HAVE THE
TIME OR THE BRAIN CAPACITY TO
LEARN ALL THESE LYRICS"
0.7924942083018995-158,"Sex is good
Sex is fine
Doggy Style & 69
Just for fun
Or gettin paid
Everyone likes gettin laid."
0.7924942083018995-159,"I am a DOG
And you are a FLOWER
I lift my LEG UP
And give you a SHOWER"
0.7924942083018995-160,Sometimes I thought am i too young to have a midlife crisis
0.7924942083018995-161,Excuses don´t makes you Steve jobs or Bill gates..It's definitely make U Rahul Ghandi..
0.7924942083018995-162,"""I'm not interested in great,I
want to know who its Daddy
is."""
0.7924942083018995-163,India is a country where people died because they don't have food & people here care about Ipl & sMax playing Sooryavansham : Proud Indian
0.7924942083018995-164,"You can't block Mark
Zuckerberg on Facebook."
0.7924942083018995-165,Religion is induced insanity
0.7924942083018995-166,"I was the only guy with any bit of
anarchy left."
0.7924942083018995-167,"Now days people are like they 
blame leaders like
modi,kejriwal,rahul for
constipation problems"
0.7924942083018995-168,"If Voting Change Anything They'd make it illegal...!!!

#BeSuper #Anarchy & #StayFocused"
0.7924942083018995-169,"Before we can forgive one another,
we have to another understand one
another.
-: Emma Goldman's"
0.7924942083018995-170,Why so many Rules C'mon give me a break why Anyone would telling me how I live my life
0.7924942083018995-171,"The first thing we do,let's kill all the Religion,cast,creed & feminism..."
0.7924942083018995-172,where can i download motivation
0.7924942083018995-173,its ok ill text myself back
0.7924942083018995-174,"how to seduce me: deposit
6000000 rupee in my bank
account dont talk to me"
0.7924942083018995-175,"""OMG you look so much better
when you don't wear your
glasses."" Well you look better
when I don't wear my glasses
too."
0.7924942083018995-176,@coolgirl_hj : If u watch saif ali cocktail movie u get the answer who is Temporary gf  and  Permanent gf..Not a new concept.
0.7924942083018995-177,"You taught me how to love but not
how to stop ."
0.7924942083018995-178,"Unless your name is GOOGLE , stop
acting like you f * cking know
everything ."
0.7924942083018995-179,@ZoomTV : fabulas master pice hats off
0.7924942083018995-180,"#SachinTeaser no words i don't know what to say just so emotional...goosebumb 
 @sachin_rt! 

This #SachinTeaser will give you goosebumps"
0.7924942083018995-181,"Form is temporary. Class is permanent. 

Ishant Sharma in last over 
#MIvRPS"
0.7924942083018995-182,Reactions across the world after watching #TaherShah 's Angel song.
0.7924942083018995-183,@gooljaar My friend is in hospital. He needs O+ blood urgently. He watched #TaherShah video. Uska khoon sookh gaya.
0.7924942083018995-184,"Thanks to Taher Shah's
Angel now I can't sleep"
0.7924942083018995-185,after Watching Taher Shah's Angel my reaction
0.7924942083018995-186,"India : we have Rakhi Sawant,rahul gandhi & arvind kejriwal

Pakistan: so what we have Taher Shah & his Angel"
0.7924942083018995-187,"Taher Shah singer hai toh Mein bhi batman hu...
#TaherShahForGrammys"
0.7924942083018995-188,"kal tak mein Sochta tha I m usless but thanks too Taher Shah..kam se kam koi toh hai...Bc Chutiya

#TaherShahForGrammys"
0.7924942083018995-189,@prankoholic : I can but if u r Batwomen instead of badwomen
0.7924942083018995-190,"If you're having girl problems I feel bad for you,son. I've got 99 problems but a bitch ain't one...."
0.7924942083018995-191,"poor pakistani and bangladesh kuch kaam na hai inka humara kya hai #ipl mein jeet lenge hum
#IndvsWI"
0.7924942083018995-192,@iAnkurSingh he is Lund-le Simmons
0.7924942083018995-193,"So what if we've lost.. None of our players are called Lund-le Simmons Atleast
 #IndvsWI #ThankYouTeamIndia"
0.7924942083018995-194,#ThankYouTeamIndia give us some one of the best moment in this #WorldCup tournament
0.7924942083018995-195,chutiya of the year http://twitter.com/sagarcasm/status/715594671372636160/photo/1pic.twitter.com/SVwRtrc5X6 
0.7924942083018995-196,@Babu_Bhaiyaa #ThankYouTeamIndia we still proud of u
0.7924942083018995-197,SEX VIDEO OF SEXIEST GIRL IN THE WORLD https://youtu.be/SOn7mhYRtJU  via @YouTube
0.7924942083018995-198,aaj sab cutiyo ko #ind cricket team bekaar lage gi sab indian media ho gaye hai #IndvsWI
0.7924942083018995-199,@iPoonampandey ;ab india toh haar gai kuch toh accha kuch toh do..
0.7924942083018995-200,kon bol raha hai bura na mano kohli hai #IndvsWI
0.7924942083018995-201,koi accha porn link share karo bhai kuch toh accha ho aaj #IndvsWI
0.7924942083018995-202,here india lose the match #IndvsWI
0.7924942083018995-203,"If Simmons tries to hit the stumps with his bat, the bails may not come off. Such is his luck tonight #IndvsWI"
0.7924942083018995-204,कुछ लोग इतने चुतिया होते है की चुतिया शब्द को भी शरम आ जाए
0.7924942083018995-205,"“what’s a King without her
Queen?” 
well, historically, better....!!!"
0.7924942083018995-206,"person: ""why do you only have
like 5 friends?"" 
me: ""quality not quantity"""
0.7924942083018995-207,"I hate it when I meow at cats
and they don't meow back.
Unbelievably rude."
0.7924942083018995-208,"Cats can remember love and
kindness shown to them, and
return it in the future.What about you my Ex"
0.7924942083018995-209,"""#Emergency"" early need for a Girl friend (गर्लफ्रेंड) girls need ur help..."
0.7924942083018995-210,"Suddenly match turned from South indian movies script to Christopher
Nolan movie script... #IndvsAus

What A Player Virat Kohli is.."
0.7924942083018995-211,Forget the negative reviews — #BatmanvSuperman is killing it at the box office
0.7924942083018995-212,don't shave it..#beardlife
0.7924942083018995-213,"why is everything i like so damn
expensive"
0.7924942083018995-214,@nishantgola हाँ भाई काश ये कोई hot सी लड़की बोलती
0.7924942083018995-215,"I love you.*erases* 
I miss you.*erases* 
Can we talk?*erases*
What's up? *sends*"
0.7924942083018995-216,"@nishantgola : कॉलेज की लापरवाही से छात्र की दर्दनाक मौत, कॉलेज में बवाल"
0.7924942083018995-217,"The trick to falling asleep is
putting your phone down.
Unfortunately, that's not a
risk I'm willing to take."
0.7924942083018995-218,Relationship status:Too many variables So many constraints
0.7924942083018995-219,"Relationship status: Buying a dog,
walking like him, and saying ""I did it
doggy style"""
0.7924942083018995-220,"If you failed for 1000 times, there is
something wrong.Stop trying and
think,what will be your best shot.
and do it."
0.7924942083018995-221,"He:What’s the speed limit of sex?
She: [what?]
He: 68,Because at 69 YOU have to turn around..!!!! 

#HeSheStory"
0.7924942083018995-222,"Hey Girl With my IQ and your body,we could make a race of superchildren!"
0.7924942083018995-223,"With great penis,comes great responsibility."
0.7924942083018995-224,"You know,if I were you,I’d have sex with me."
0.7924942083018995-225,"what        
                           am
         i  
                             doing
             with
my 
                       life"
0.7924942083018995-226,superman shows only all powerful sun powered alien gods can make diff..Batman shows men can fight on the level of gods if they truly try.
0.7924942083018995-227,3 mistakes of my life @writer_baazi  @lady_gabbar
0.7924942083018995-228,"She : I m sorry,if I hurt u..
He : No big deal,pretty girls have the right to hurt men...!!!!

#HeSheStory"
0.7924942083018995-229,"We Indians are a huge bunch of
moralizing,corrupt,mean
cowards who think they're the
finest people in the world
because we're religious"
0.7924942083018995-230,Sometimes I think I am awesome with words I can be a writer..then I realized सो जा BC आज ज्यादा पी ली है ।।
0.7924942083018995-231,"if your girl doesn't have twitter,
you're winning. if your
boyfriend doesn't have twitter,
i'm winning."
0.7924942083018995-232,Blood type: Better than you
0.7924942083018995-233,@British_Airways : u disrespect God.. WTF wrong with U
0.7924942083018995-234,When life gives you Modi Never U take Lalu..As ur leader #CrapAdvices #ModiInUK
0.7924942083018995-235,@nishantgola : ok sorry bhai yahe teri ijaat hai bhool gaya tha
0.7924942083018995-236,@nishantgola : matalb ijaat bhi raas na aati ab koi nahi attitude aa he jata hai celeb bante he
0.7924942083018995-237,I have already left breathing.. Because low oxygen level in environment....!!!!
0.7924942083018995-238,Aaj pure society wale mujhe se daru ki botle le ja kar rocket jala rahe hai accha sa lag raha hai kuch kaam aaya mein #HappyDiwali
0.7924942083018995-239,"Auto wala : Happy New Year चुतीया फिल्म थी !!!

Srk: Thank you for the birthday wishes. Here is a little return gift for you.
#Dilwale"
0.7924942083018995-240,@writer_baazi : The logical Indian is doing really good job bhai ji
0.7924942083018995-241,"जब पांच सेकंड की मुस्कान से
फोटो अच्छी आ सकती है तो
हमेशा मुस्कुराने से जिन्दगी अच्छी
क्यों नही हो सकती है? 
#KeepSmiling"
0.7924942083018995-242,"Boy1:कैसा है भाई
Boy2:ठीक हूँ,तू बता
Boy1:और पढाई-लिखाई कैसी चल रही है?
Boy2:दोस्त है तो दोस्त बनके रह,ये
रिश्तेदारों वाली हरकतें न किया कर"
0.7924942083018995-243,"Never let someone go,who
breathes only when you hold
them."
0.7924942083018995-244,"जब सीधी ऊँगली से घी ना निकले।
.
तब हम ना ही ऊँगली टेढ़ी करते हैं
और ना ही घी गरम करते हैं।
.
.
हम घी का डब्बा ही टपा लेते हैं।"
0.7924942083018995-245,"Times of india ne ladkiyo ke bhao
khane ka rating meter luch kr rahi hai....!!!!"
0.7924942083018995-246,"#मेरा_भारत_महान_है_क्योंकि  हम सब यहाँ के नागरिक हैं ।।

जैसे भी हो हम देश से मोहब्बत करते है ।।"
0.7924942083018995-247,"For me आजादी का मतलब
क़दम क़दम बढ़ाये जा......
Keep stepping forward...!!
Never Give up on your Dreams...

#JaiHind

#स्वतंत्रतादिवस"
0.7924942083018995-248,"When it rains all the birds fly for
shelter but the eagle alone avoids
the rain by flying above the clouds."
0.7924942083018995-249,@dharmamovies @aliaa08 @shahidkapoor @shahid_online : let's see what happens when best director & best actor of the year Work together..
0.7924942083018995-250,"जीँदगी हो या शतरंज, मजा तभी
है दोस्त…
जब रानी मरते दम तक साथ हो…!!"
0.7924942083018995-251,@nishantgola : भाई जो गोरी mam भी कोई कम ना हो !!!
0.7924942083018995-252,"अब कुछ देश भक्त ये भेजने लगेंगे कि whatsaap पर Indain तिंरगे की Dp लगाऔ

love u India may blessed those maroon"
0.7924942083018995-253,"Impossibly well-done Impossible-to-believe scenarios

There is something about seeing Tom Cruise on a bike. Epic 
#MissionImpossible"
0.7924942083018995-254,"#भाभी_जी_घर_पे_है  is the 2 Hindi Sitcom After Sarabhai vs Sarabhai 

I ever like...

I m The only one...और किसी कि भी ये सोच है ।।।"
0.7924942083018995-255,"@aanchalator : Lesbian,gay,bisexual,transgender and transsexual any Kind of porn is accept here...!!!

Specifically #Lesbian"
0.7924942083018995-256,"@sabherwalritika : We are Engineer so we Don't have  girlfriend or Any friend who is girl
So Any ladki wearing Red dress is hot for us"
0.7924942083018995-257,#WeHateBJP because it's trending right now....!!!!
0.7924942083018995-258,"जैसे दारू के साथ चखना ज़रूरी
होता है वैसे #हर_एक_फ्रेंड_जरुरी_होता_है

Happy Friendship Day"
0.7924942083018995-259,No word from me I m choked can't believe #Rip APJ Abdul Kalam sir U Are Legend...!!!!
0.7924942083018995-260,"Please sign the petition and help
them get justice http://thlo.in/1GGxg0H "
0.7924942083018995-261,@aliaa08 @colors_infinity @karanjohar : definitely looking for it..
0.7924942083018995-262,@aliaa08 @colors_infinity @karanjohar : I saw tha advertisement on TV #Flash Us on That I wish U could Add Netflix #Daredevil soon
0.7924942083018995-263,"My summer so far: 

Monday -home 
Tuesday -home
Wednesday -home 
Thursday -home 
Friday -home 
Saturday -home 
Sunday -home

#बेरोजगार"
0.7924942083018995-264,"May This Eid Ul Fitr Be a Special one
for everyone here Eid Mubarak"
0.7924942083018995-265,"I don’t insult people,I just
simply describe them..!!!"
0.7924942083018995-266,"I’m Jealous Of My Parents…
I’ll Never Have A Kid As Cool
As Theirs!!!"
0.7924942083018995-267,"If opportunity doesn’t knock,build a door...!!!!"
0.7924942083018995-268,@ArmaanMalik22 : #MainHoonHeroTera is definitely going 2 be new Trendy Song for Youth.. The lines seems like very catchy..
0.7924942083018995-269,Quick Tip : Fuck off
0.7924942083018995-270,"Quick tip : dont tell me what to
do"
0.7924942083018995-271,"I hate when people don’t
understand my sarcasm they
ruin everything...!!!!"
0.7924942083018995-272,"#Tupac started the book of rap.
#Eminem finished it. 
#LilWayne couldn't read it.
#Iggy Azalea lost the book."
0.7924942083018995-273,Happy Birthday Katrina Kaif just love u..!!!
0.7924942083018995-274,"That moment when you catch
yourself singing a song you're
supposed to hate...!!!"
0.7924942083018995-275,"Naughty America ® just Fav my tweet now what I m going to watch some of Their Videos..!!!

love u u Got ir loyal fan @naughtyamerica"
